screen,candidate,construction_file,construction_line,construction_expr,resolution_kind,auto_class,auto_components,candidate_class,components,component_levels,null_scheme,null_permutes_or_clusters_at,composite_verdict,verdict_reason,evidence,classification_source
E1_I0020_coldstart_tiering,P2_position,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,172,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_PRIOR,"[""pos_group"", ""shrunk group mean"", ""mu""]","[""player (MEASURED: COARSER_LEVEL_FOUND/player)"", ""pos-group x season-fold"", ""season""]",clustered paired sign flip (paired_forecast_comparison),player-season,NOT_EXPOSED,"purely between-player; the paired null clusters at player-season, which is finer than player -- but a player appears in at most one player-season per season and the fold is a season, so no coarser dependence is left uncovered within a season","s03_placeholders.py:165-211 (build); ct_base.py:447-456 (null, groups = _group_codes(f, ['season','player_id'])); _s04.json grouping_levels",SOURCE_READ
E1_I0020_coldstart_tiering,P3_draft_bin,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,172,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_PRIOR,"[""draft_bucket"", ""shrunk bucket mean"", ""mu""]","[""player (MEASURED)"", ""bucket x season-fold"", ""season""]",clustered paired sign flip (paired_forecast_comparison),player-season,NOT_EXPOSED,as P2_position,"s03_placeholders.py:165-211 (build); ct_base.py:447-456 (null, groups = _group_codes(f, ['season','player_id'])); _s04.json grouping_levels",SOURCE_READ
E1_I0020_coldstart_tiering,P3_draft_ols,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,172,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""log(draft_pick)"", ""1[round>=2]"", ""OLS beta"", ""undrafted_mean""]","[""player"", ""player"", ""season-fold"", ""season-fold""]",clustered paired sign flip (paired_forecast_comparison),player-season,NOT_EXPOSED,as P2_position,"s03_placeholders.py:165-211 (build); ct_base.py:447-456 (null, groups = _group_codes(f, ['season','player_id'])); _s04.json grouping_levels",SOURCE_READ
E1_I0020_coldstart_tiering,P4_teamrole,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,172,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_PRIOR,"[""depth_bucket"", ""shrunk depth mean"", ""mu""]","[""player-game (MEASURED: NO_COARSER_LEVEL_EXISTS)"", ""bucket x season-fold"", ""season""]",clustered paired sign flip (paired_forecast_comparison),player-season,NOT_EXPOSED,the only structural component varying within a player-season; the player-season cluster covers it,"s03_placeholders.py:165-211 (build); ct_base.py:447-456 (null, groups = _group_codes(f, ['season','player_id'])); _s04.json grouping_levels",SOURCE_READ
E1_I0020_coldstart_tiering,P5a_draft_x_depth,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,172,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""draft_bucket"", ""depth_bucket"", ""cell value"", ""league fill""]","[""player"", ""player-game"", ""bucket-pair x season-fold"", ""season""]",clustered paired sign flip (paired_forecast_comparison),player-season,NOT_EXPOSED,cluster (player-season) is coarser than player-game and the player-level factor is constant inside the cluster,"s03_placeholders.py:165-211 (build); ct_base.py:447-456 (null, groups = _group_codes(f, ['season','player_id'])); _s04.json grouping_levels",SOURCE_READ
E1_I0020_coldstart_tiering,P5b_pos_x_draft,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,173,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""pos_group"", ""draft_bucket"", ""cell value"", ""league fill""]","[""player"", ""player"", ""pos x bucket x season-fold"", ""season""]",clustered paired sign flip (paired_forecast_comparison),player-season,NOT_EXPOSED,"purely between-player, constant within a player-season","s03_placeholders.py:165-211 (build); ct_base.py:447-456 (null, groups = _group_codes(f, ['season','player_id'])); _s04.json grouping_levels",SOURCE_READ
E1_I0020_coldstart_tiering,P5c_additive,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,173,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""mu"", ""pos-mu"", ""draft_bin-mu"", ""depth-mu""]","[""season"", ""player"", ""player"", ""player-game""]",clustered paired sign flip (paired_forecast_comparison),player-season,NOT_EXPOSED,spans season / player / player-game; the player-season cluster is coarser than player-game and the player-level terms are constant inside it,"s03_placeholders.py:165-211 (build); ct_base.py:447-456 (null, groups = _group_codes(f, ['season','player_id'])); _s04.json grouping_levels",SOURCE_READ
E1_I0020_coldstart_tiering,P5d_blend_k1,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,238,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""own_season running mean"", ""P5c_additive struct"", ""lam = n/(n+k)"", ""k""]","[""player-game"", ""season + player + player-game"", ""player-game"", ""constant""]",clustered paired sign flip,player-season,NOT_EXPOSED,a between-player structural prior blended with a within-player running quantity; the cluster is coarser than every varying component,s03_placeholders.py:200-206; ct_base.py:447-456,SOURCE_READ
E1_I0020_coldstart_tiering,P5d_blend_k2,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,238,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""own_season running mean"", ""P5c_additive struct"", ""lam = n/(n+k)"", ""k""]","[""player-game"", ""season + player + player-game"", ""player-game"", ""constant""]",clustered paired sign flip,player-season,NOT_EXPOSED,a between-player structural prior blended with a within-player running quantity; the cluster is coarser than every varying component,s03_placeholders.py:200-206; ct_base.py:447-456,SOURCE_READ
E1_I0020_coldstart_tiering,P5d_blend_k3,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,238,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""own_season running mean"", ""P5c_additive struct"", ""lam = n/(n+k)"", ""k""]","[""player-game"", ""season + player + player-game"", ""player-game"", ""constant""]",clustered paired sign flip,player-season,NOT_EXPOSED,a between-player structural prior blended with a within-player running quantity; the cluster is coarser than every varying component,s03_placeholders.py:200-206; ct_base.py:447-456,SOURCE_READ
E1_I0020_coldstart_tiering,P5d_blend_k5,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,238,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""own_season running mean"", ""P5c_additive struct"", ""lam = n/(n+k)"", ""k""]","[""player-game"", ""season + player + player-game"", ""player-game"", ""constant""]",clustered paired sign flip,player-season,NOT_EXPOSED,a between-player structural prior blended with a within-player running quantity; the cluster is coarser than every varying component,s03_placeholders.py:200-206; ct_base.py:447-456,SOURCE_READ
E1_I0020_coldstart_tiering,P5d_blend_k10,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,239,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""own_season running mean"", ""P5c_additive struct"", ""lam = n/(n+k)"", ""k""]","[""player-game"", ""season + player + player-game"", ""player-game"", ""constant""]",clustered paired sign flip,player-season,NOT_EXPOSED,a between-player structural prior blended with a within-player running quantity; the cluster is coarser than every varying component,s03_placeholders.py:200-206; ct_base.py:447-456,SOURCE_READ
E1_I0020_coldstart_tiering,P5e_careerblend_k2,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,239,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""own_career running mean"", ""P5c_additive struct"", ""lamc = n_career/(n_career+k)"", ""k""]","[""player-game (career, CROSSES SEASONS)"", ""season + player + player-game"", ""player-game (crosses seasons)"", ""constant""]",clustered paired sign flip,player-season,EXPOSED,"n_career and own_career accumulate ACROSS seasons, so they induce dependence between a player's 2022, 2023 and 2024 player-seasons; the cluster is (season, player_id), which splits exactly that dependence.  This is a component coarser than the cluster.","s03_placeholders.py:207-209 (own_career, n_career = pl_career_games_prior); rh_base.py:176-177 (groupby player_id only, no season); ct_base.py:447-448 cluster",SOURCE_READ
E1_I0020_coldstart_tiering,P5e_careerblend_k3,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,239,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""own_career running mean"", ""P5c_additive struct"", ""lamc = n_career/(n_career+k)"", ""k""]","[""player-game (career, CROSSES SEASONS)"", ""season + player + player-game"", ""player-game (crosses seasons)"", ""constant""]",clustered paired sign flip,player-season,EXPOSED,"n_career and own_career accumulate ACROSS seasons, so they induce dependence between a player's 2022, 2023 and 2024 player-seasons; the cluster is (season, player_id), which splits exactly that dependence.  This is a component coarser than the cluster.","s03_placeholders.py:207-209 (own_career, n_career = pl_career_games_prior); rh_base.py:176-177 (groupby player_id only, no season); ct_base.py:447-448 cluster",SOURCE_READ
E1_I0020_coldstart_tiering,P5e_careerblend_k5,experiments\exploration\E1_I0020_coldstart_tiering\s03_placeholders.py,239,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""own_career running mean"", ""P5c_additive struct"", ""lamc = n_career/(n_career+k)"", ""k""]","[""player-game (career, CROSSES SEASONS)"", ""season + player + player-game"", ""player-game (crosses seasons)"", ""constant""]",clustered paired sign flip,player-season,EXPOSED,"n_career and own_career accumulate ACROSS seasons, so they induce dependence between a player's 2022, 2023 and 2024 player-seasons; the cluster is (season, player_id), which splits exactly that dependence.  This is a component coarser than the cluster.","s03_placeholders.py:207-209 (own_career, n_career = pl_career_games_prior); rh_base.py:176-177 (groupby player_id only, no season); ct_base.py:447-448 cluster",SOURCE_READ
E1_I0020_coldstart_tiering,league,experiments\exploration\E1_I0020_coldstart_tiering\ct_base.py,406,"np.full(len(rows), mu, float)",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0020_coldstart_tiering,TIER_DATA_POOR,experiments\exploration\E1_I0020_coldstart_tiering\s04_decompose_and_crossover.py,35,"w[""tier_poor""].to_numpy()",DICT_VALUE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],,,NOT_APPLICABLE,"row-set cell, not a candidate",s04_decompose_and_crossover.py:34-38,SOURCE_READ
E1_I0020_coldstart_tiering,sub_0_priors,experiments\exploration\E1_I0020_coldstart_tiering\s04_decompose_and_crossover.py,36,"(w[""pl_games_prior""] == 0).to_numpy()",DICT_VALUE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],,,NOT_APPLICABLE,"row-set cell, not a candidate",s04_decompose_and_crossover.py:34-38,SOURCE_READ
E1_I0020_coldstart_tiering,sub_1_2_priors,experiments\exploration\E1_I0020_coldstart_tiering\s04_decompose_and_crossover.py,37,"((w[""pl_games_prior""] >= 1) & (w[""pl_games_prior""] <= 2)).to_numpy()",DICT_VALUE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],,,NOT_APPLICABLE,"row-set cell, not a candidate",s04_decompose_and_crossover.py:34-38,SOURCE_READ
E1_I0020_coldstart_tiering,pts,experiments\exploration\E1_I0020_coldstart_tiering\ct_base.py,205,"pd.to_numeric(mp[""pts""], errors=""coerce"")",SUBSCRIPT_ASSIGN,ATOMIC,"[""pts""]",ATOMIC,"[""pts""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0020_coldstart_tiering,minutes,experiments\exploration\E1_I0020_coldstart_tiering\ct_base.py,204,"pd.to_numeric(mp[""minutes""], errors=""coerce"").fillna(0.0)",SUBSCRIPT_ASSIGN,ATOMIC,"[""minutes""]",ATOMIC,"[""minutes""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0020_coldstart_tiering,ppm,experiments\exploration\E0_I0013_possession_volume\pv_base.py,213,"(d[""pp__poss""] + SHRINK_MIN * d[""lg_ppm""]) / (d[""pp__min""] + SHRINK_MIN)",SUBSCRIPT_ASSIGN,COMPOSITE_MIXED,"[""pp__poss"", ""pp__min"", ""lg_ppm""]",COMPOSITE_MIXED,"[""pp__poss"", ""pp__min"", ""lg_ppm""]",[],clustered paired sign flip,player-season,UNDETERMINABLE,null scheme for this screen not established from source in this screen's scope,screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0020_coldstart_tiering,draft_bucket,experiments\exploration\E1_I0020_coldstart_tiering\ct_base.py,364,est.to_dict(),SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0020_coldstart_tiering,pos_group,experiments\exploration\E1_I0020_coldstart_tiering\ct_base.py,226,"b[""position_raw""].str.split(""-"").str[0].str.upper().str[0]  # G / F / C / U",SUBSCRIPT_ASSIGN,ATOMIC,"[""position_raw""]",ATOMIC,"[""position_raw""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0020_coldstart_tiering,depth_bucket,experiments\exploration\E1_I0020_coldstart_tiering\ct_base.py,271,"np.where(d[""depth_rank""].notna(),",SUBSCRIPT_ASSIGN,ATOMIC,"[""depth_rank""]",ATOMIC,"[""depth_rank""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0020_coldstart_tiering,2022,experiments\player_program\test_comparison_gate.py,888,"{""challenger"": WEAK_CHALLENGER_MAE, ""k0"": K0_MAE, ""incumbent"": ARM_D_MAE}",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0020_coldstart_tiering,2023,experiments\player_program\test_comparison_gate.py,942,"{**folds[""2023""],",SUBSCRIPT_ASSIGN,ATOMIC,"[""2023""]",ATOMIC,"[""2023""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0020_coldstart_tiering,2024,calibrated_prob_edge.py,25,"FITTING.  2025 = development check, may inform nothing that is then called",NAME_ASSIGN,UNDETERMINABLE_EXPR,[],NOT_A_FEATURE__STRATUM,[],[],,,NOT_APPLICABLE,"row-set cell, not a candidate",s04_decompose_and_crossover.py:34-38,SOURCE_READ
E1_I0022_optimal_simple_estimator,pooled_wf,experiments\exploration\E1_I0022_optimal_simple_estimator\s04_select_and_compare.py,170,M_WF,TUPLE_PAIR,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,decision_stratum_wf,experiments\exploration\E1_I0022_optimal_simple_estimator\s04_select_and_compare.py,170,M_STRAT,TUPLE_PAIR,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,outside_decision_stratum_wf,experiments\exploration\E1_I0022_optimal_simple_estimator\s04_select_and_compare.py,171,M_WF & (b_stratum == 0,TUPLE_PAIR,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,tier_0,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,tier_1-2,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,tier_3-7,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,tier_8-14,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,tier_15-24,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,tier_25+,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,tier_ge3_priors,experiments\exploration\E1_I0022_optimal_simple_estimator\s05_inference_and_where.py,85,WF & (gp >= 3,TUPLE_PAIR,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,tier_lt3_priors,experiments\exploration\E1_I0022_optimal_simple_estimator\s05_inference_and_where.py,85,WF & (gp < 3,TUPLE_PAIR,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],block sign flip at player-season,player-season,NOT_APPLICABLE,"row-set slice of the walk-forward evaluation rows, not a candidate; the two arms are identical across slices.  CAUTION: tier_lt3/ge3 OVERLAP the numbered tiers, so the eleven are not a partition.","s05_inference_and_where.py:31-37, :82-85",SOURCE_READ
E1_I0022_optimal_simple_estimator,pts,arm_incumbent.py,102,"pd.to_numeric(d.pts, errors=""coerce"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0022_optimal_simple_estimator,minutes,arm_incumbent.py,101,"pd.to_numeric(d.minutes, errors=""coerce"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0022_optimal_simple_estimator,fga,arm_incumbent.py,103,"pd.to_numeric(d.fga, errors=""coerce"")",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0022_optimal_simple_estimator,ppm,experiments\exploration\E0_I0013_possession_volume\pv_base.py,213,"(d[""pp__poss""] + SHRINK_MIN * d[""lg_ppm""]) / (d[""pp__min""] + SHRINK_MIN)",SUBSCRIPT_ASSIGN,COMPOSITE_MIXED,"[""pp__poss"", ""pp__min"", ""lg_ppm""]",COMPOSITE_MIXED,"[""pp__poss"", ""pp__min"", ""lg_ppm""]",[],block sign flip,player-season,UNDETERMINABLE,null scheme for this screen not established from source in this screen's scope,screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0025_threshold_vs_refit,L1_pooled_defence_main,experiments\exploration\E1_I0025_threshold_vs_refit\c00_prereg.py,22,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""A10_opp_defrtg""]","[""team-game""]",within-date opponent swap of the defence value + cluster sign flip at opp-team-season,team-game / opp-team-season,NOT_EXPOSED,"single defence-family column, permuted at its own level",cbase.py:180-181; E1_I0023/s05_placebos.py:95-103; s00_prereg.py:85,SOURCE_READ
E1_I0025_threshold_vs_refit,L2_pooled_linear_interaction,experiments\exploration\E1_I0025_threshold_vs_refit\c00_prereg.py,27,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_PRODUCT,"[""A10_opp_defrtg (d)"", ""O01_own_usg_pg (u)"", ""fold-level centring uc, dc""]","[""team-game"", ""player-game"", ""fold""]",within-date opponent swap of d,team-game,NOT_EXPOSED,"the interaction (u-uc)*(d-dc) contains the PERMUTED factor d as a multiplicative term, so permuting d destroys the whole defence family including the interaction.  A mechanical 'composite spans two levels' rule would condemn this cell and would be wrong.",cbase.py:182-183; E1_I0023/s05_placebos.py:95-103,SOURCE_READ
E1_I0025_threshold_vs_refit,L3_pooled_tier_dummy_x_defence,experiments\exploration\E1_I0025_threshold_vs_refit\c00_prereg.py,33,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_PRODUCT,"[""d"", ""tier dummies D1,D2"", ""dc""]","[""team-game"", ""player-game"", ""fold""]",within-date opponent swap of d,team-game,NOT_EXPOSED,"same argument as L2; the tier dummies are in BOTH arms, so only the d-carrying columns are being tested and all of them contain d as a factor","cbase.py:175-176, :184-186",SOURCE_READ
E1_I0025_threshold_vs_refit,L4_tier_restricted_refit,experiments\exploration\E1_I0025_threshold_vs_refit\c00_prereg.py,40,,MENTION,UNDETERMINABLE_SITE,[],COMPOSITE_MODEL_SPEC,"[""d"", ""tier-restricted fit population""]","[""team-game"", ""player-game""]",within-date opponent swap of d,team-game,NOT_EXPOSED,identical columns to L1; only the fit population differs,"cbase.py:187-188, :200",SOURCE_READ
E1_I0025_threshold_vs_refit,DECISION,experiments\exploration\E0_I0024_reb_ast_characterisation\s02_build_frame.py,382,"((pl[""n_prior""] >= 8) & (pl[""ref_trail5_minutes""] >= 24)).astype(int)",SUBSCRIPT_ASSIGN,ATOMIC,"[""n_prior"", ""ref_trail5_minutes""]",ATOMIC,"[""n_prior"", ""ref_trail5_minutes""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0025_threshold_vs_refit,POOLED,experiments\exploration\E1_I0025_threshold_vs_refit\c00_prereg.py,28,,MENTION,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__STRATUM,[],[],,,NOT_APPLICABLE,POOLED is a stratum id and 'points' is a response id.  CAUTION: 'POOLED' carries TWO distinct meanings in this screen -- a stratum and a fit population -- which is exactly the substring collision the programme warns about.,"E1_I0023/s00_prereg.py:67-71; cbase.py:196, :270",SOURCE_READ
E1_I0025_threshold_vs_refit,ppm,experiments\exploration\E0_I0013_possession_volume\pv_base.py,213,"(d[""pp__poss""] + SHRINK_MIN * d[""lg_ppm""]) / (d[""pp__min""] + SHRINK_MIN)",SUBSCRIPT_ASSIGN,COMPOSITE_MIXED,"[""pp__poss"", ""pp__min"", ""lg_ppm""]",COMPOSITE_MIXED,"[""pp__poss"", ""pp__min"", ""lg_ppm""]",[],within-date opponent swap,team-game,NOT_EXPOSED,"the permuted factor multiplies every tested term, so permuting it destroys the whole family including the interaction",screen source,EXPRESSION_PARSE + SCREEN_LEVEL_RECORD
E1_I0025_threshold_vs_refit,points,build_masters.py,689,= 3)).sum()),SUBSCRIPT_ASSIGN,UNDETERMINABLE_EXPR,[],NOT_A_FEATURE__STRATUM,[],[],,,NOT_APPLICABLE,POOLED is a stratum id and 'points' is a response id.  CAUTION: 'POOLED' carries TWO distinct meanings in this screen -- a stratum and a fit population -- which is exactly the substring collision the programme warns about.,"E1_I0023/s00_prereg.py:67-71; cbase.py:196, :270",SOURCE_READ
E1_I0025_threshold_vs_refit,ROWSHUFFLE,experiments\exploration\E1_I0025_threshold_vs_refit\c04_placebo_random_tiers.py,86,cb.random_tier_rowshuffle,TUPLE_PAIR,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__NULL_SCHEME,[],[],,,NOT_APPLICABLE,"a placebo/null scheme name, not a candidate",cbase.py:295-336; c04_placebo_random_tiers.py:86-87,SOURCE_READ
E1_I0025_threshold_vs_refit,PLAYERBLOCK,experiments\exploration\E1_I0025_threshold_vs_refit\c04_placebo_random_tiers.py,87,cb.random_tier_playerblock,TUPLE_PAIR,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__NULL_SCHEME,[],[],,,NOT_APPLICABLE,"a placebo/null scheme name, not a candidate",cbase.py:295-336; c04_placebo_random_tiers.py:86-87,SOURCE_READ
E1_I0027_reference_ladder,R1_PLAYER_EXPAND,experiments\exploration\E1_I0027_reference_ladder\refladder.py,456,"_estimate(f, t, ""equal"", ""expanding"", 0.0, ""none"", 0.0, 0.0)",SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0027_reference_ladder,R2_EWMA_TUNED,experiments\exploration\E1_I0027_reference_ladder\refladder.py,462,"_estimate(f, t, cfg[""mode""], ""ewma"", float(hl),",SUBSCRIPT_ASSIGN,ATOMIC,"[""mode""]",ATOMIC,"[""mode""]",[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0027_reference_ladder,R3_RATE_X_MINUTES,experiments\exploration\E1_I0027_reference_ladder\refladder.py,470,np.nan,SUBSCRIPT_ASSIGN,ATOMIC,[],ATOMIC,[],[],,,NOT_APPLICABLE,,,EXPRESSION_PARSE
E1_I0027_reference_ladder,R4_RICH_LOOKUP,experiments\exploration\E1_I0027_reference_ladder\refladder.py,636,"""THE BLEND COEFFICIENTS (inference step",TUPLE_PAIR,UNDETERMINABLE_SITE,[],COMPOSITE_SUM,"[""f_R0_league"", ""f_R1_expand"", ""f_R2_ewma"", ""f_R3_composite"", ""f_prior_minutes_ewma"", ""f_prior_rate_ewma"", ""f_prior_season_player"", ""f_log1p_n_prior"", ""OLS blend beta""]","[""season"", ""player-game"", ""player-game"", ""player-game"", ""player-game"", ""player-game"", ""player-season"", ""player-game"", ""season""]",clustered paired sign flip,player-season,NOT_EXPOSED,"a walk-forward OLS blend of 7-8 terms, all at player-season or finer plus season-level scalars common to both arms.  CAUTION recorded separately: the SAME player-season cluster is used for the A10_opp_defrtg lead, whose value varies at opponent-team-season, and this screen never measures that component's variance share.","refladder.py:102-105, :476-537; s05_reprice.py:86-99, :127",SOURCE_READ
E1_I0027_reference_ladder,0.0064193656303963,,-1,,NONE,UNDETERMINABLE_SITE,[],NOT_A_FEATURE__HARVEST_ARTEFACT,[],[],,,NOT_APPLICABLE,"E1_I0027 writes NO candidate column.  These twelve strings are the values of reprice_by_rung.csv's FIRST column, dr2_common_sst, picked up by the downstream auditor's fallback str(r.iloc[0]).  The real candidate identity is in the `feature` column (P01_c04_prevgame / A10_opp_defrtg / G01_noise), which the harvester never read.","E1_I0040/scripts/s04_audit_table.py:490-492 (cc=None), :544 (fallback); E1_I0027/s05_reprice.py:94-99, :213-228",SOURCE_READ
